184.15	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.16;0.21;0.08;0.21;14;4;0.16;0.21	0.12;0.26;0.12;0.26;3;20;0.07;0.21	0.17;0.20;0.07;0.20;19;11;0.14;0.20	0.18;0.20;0.06;0.20;13;7;0.07;0.20
185.09	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.15;0.24;0.09;0.24;15;0;0.15;0.24	0.12;0.26;0.12;0.26;1;23;0.05;0.18	0.17;0.20;0.07;0.20;15;12;0.12;0.20	0.18;0.20;0.06;0.20;7;14;0.05;0.18
186.03	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;22;5;0.13;0.26	0.12;0.26;0.12;0.26;3;21;0.03;0.16	0.17;0.20;0.07;0.20;12;12;0.10;0.20	0.18;0.20;0.06;0.20;0;21;0.03;0.16
187.66	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;18;16;0.09;0.24	0.12;0.26;0.12;0.26;6;21;0.00;0.12	0.17;0.20;0.07;0.20;15;10;0.07;0.20	0.18;0.20;0.06;0.20;3;22;0.00;0.12
188.43	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;9;24;0.08;0.22	0.12;0.26;0.12;0.26;3;19;0.02;0.12	0.17;0.20;0.07;0.20;6;15;0.05;0.19	0.18;0.20;0.06;0.20;0;14;0.02;0.12
189.33	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;2;26;0.06;0.20	0.12;0.26;0.12;0.26;16;8;0.03;0.12	0.17;0.20;0.07;0.20;1;20;0.03;0.16	0.18;0.20;0.06;0.20;19;0;0.03;0.12
190.28	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;0;35;0.04;0.17	0.12;0.26;0.12;0.26;18;65535;0.05;0.12	0.17;0.20;0.07;0.20;2;21;0.02;0.14	0.18;0.20;0.06;0.20;18;3;0.05;0.12
191.20	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;2;36;0.02;0.15	0.12;0.26;0.12;0.26;19;5;0.07;0.12	0.17;0.20;0.07;0.20;1;20;0.00;0.12	0.18;0.20;0.06;0.20;18;8;0.07;0.12
192.02	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;4;36;0.01;0.13	0.12;0.26;0.12;0.26;19;10;0.09;0.12	0.17;0.20;0.07;0.20;6;8;0.02;0.12	0.18;0.20;0.06;0.20;19;12;0.09;0.12
193.58	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;20;30;0.02;0.12	0.12;0.26;0.12;0.26;17;14;0.12;0.12	0.17;0.20;0.07;0.20;20;6;0.05;0.12	0.18;0.20;0.06;0.20;16;15;0.12;0.12
194.54	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;27;11;0.04;0.12	0.12;0.26;0.12;0.26;14;14;0.14;0.12	0.17;0.20;0.07;0.20;18;8;0.07;0.12	0.18;0.20;0.06;0.20;13;15;0.14;0.12
195.51	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;29;0;0.06;0.12	0.12;0.26;0.12;0.26;12;13;0.16;0.12	0.17;0.20;0.07;0.20;17;10;0.09;0.12	0.18;0.20;0.06;0.20;11;14;0.16;0.12
196.43	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;30;3;0.08;0.12	0.12;0.26;0.12;0.26;11;12;0.18;0.12	0.17;0.20;0.07;0.20;16;12;0.11;0.12	0.18;0.20;0.06;0.20;11;15;0.18;0.12
197.35	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;31;6;0.10;0.12	0.12;0.26;0.12;0.26;10;15;0.19;0.12	0.17;0.20;0.07;0.20;15;13;0.13;0.12	0.18;0.20;0.06;0.20;9;17;0.19;0.12
198.27	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;33;7;0.12;0.12	0.12;0.26;0.12;0.26;8;19;0.21;0.12	0.17;0.20;0.07;0.20;15;14;0.14;0.12	0.18;0.20;0.06;0.20;8;18;0.21;0.12
199.59	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;36;12;0.14;0.12	0.12;0.26;0.12;0.26;5;20;0.24;0.12	0.17;0.20;0.07;0.20;15;20;0.17;0.12	0.18;0.20;0.06;0.20;4;22;0.24;0.12
200.51	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;32;8;0.16;0.12	0.12;0.26;0.12;0.26;9;0;0.22;0.14	0.17;0.20;0.07;0.20;12;18;0.19;0.12	0.18;0.20;0.06;0.20;4;4;0.22;0.14
201.51	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;27;8;0.18;0.12	0.20;0.17;0.04;0.17;21;5;0.20;0.17	0.17;0.20;0.07;0.20;9;13;0.21;0.12	0.20;0.17;0.04;0.17;20;6;0.20;0.17
202.41	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;26;10;0.20;0.12	0.18;0.19;0.06;0.19;22;5;0.18;0.19	0.17;0.20;0.07;0.20;5;16;0.23;0.12	0.18;0.19;0.06;0.19;22;5;0.18;0.19
203.20	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;23;13;0.22;0.12	0.17;0.21;0.07;0.21;23;1;0.17;0.21	0.17;0.20;0.07;0.20;0;13;0.24;0.12	0.17;0.21;0.07;0.21;21;4;0.17;0.21
204.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;20;14;0.24;0.12	0.15;0.23;0.09;0.23;20;0;0.15;0.23	0.22;0.15;0.02;0.15;11;0;0.22;0.15	0.15;0.23;0.09;0.23;22;0;0.15;0.23
205.14	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;4;1;0.22;0.14	0.13;0.26;0.11;0.26;21;4;0.13;0.26	0.20;0.17;0.04;0.17;20;5;0.20;0.17	0.13;0.26;0.11;0.26;22;3;0.13;0.26
206.07	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.21;0.16;0.03;0.16;12;6;0.21;0.16	0.11;0.28;0.13;0.28;21;8;0.11;0.28	0.18;0.20;0.06;0.20;19;4;0.18;0.20	0.11;0.28;0.13;0.28;22;7;0.11;0.28
207.27	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.18;0.19;0.06;0.19;14;7;0.18;0.19	0.11;0.28;0.13;0.28;21;0;0.12;0.27	0.18;0.20;0.06;0.20;20;17;0.16;0.20	0.11;0.28;0.13;0.28;23;65535;0.12;0.27
208.18	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.16;0.22;0.08;0.22;13;2;0.16;0.22	0.11;0.28;0.13;0.28;6;17;0.10;0.25	0.18;0.20;0.06;0.20;19;14;0.14;0.20	0.11;0.28;0.13;0.28;8;15;0.10;0.25
209.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.14;0.24;0.10;0.24;15;1;0.14;0.24	0.11;0.28;0.13;0.28;0;19;0.08;0.22	0.18;0.20;0.06;0.20;18;11;0.12;0.20	0.11;0.28;0.13;0.28;0;21;0.08;0.22
210.12	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.26;0.12;0.26;20;6;0.12;0.26	0.11;0.28;0.13;0.28;1;22;0.06;0.20	0.18;0.20;0.06;0.20;16;9;0.10;0.20	0.11;0.28;0.13;0.28;0;24;0.06;0.20
211.04	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.26;0.12;0.26;21;5;0.11;0.25	0.11;0.28;0.13;0.28;1;22;0.05;0.18	0.18;0.20;0.06;0.20;16;8;0.08;0.20	0.11;0.28;0.13;0.28;0;22;0.05;0.18
212.48	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.26;0.12;0.26;6;24;0.08;0.22	0.11;0.28;0.13;0.28;4;23;0.02;0.14	0.18;0.20;0.06;0.20;9;14;0.05;0.18	0.11;0.28;0.13;0.28;3;21;0.02;0.14
213.43	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.26;0.12;0.26;1;32;0.06;0.19	0.11;0.28;0.13;0.28;4;25;0.00;0.12	0.18;0.20;0.06;0.20;3;23;0.03;0.16	0.11;0.28;0.13;0.28;4;21;0.00;0.12
214.32	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.12;0.26;0.12;0.26;2;39;0.04;0.17	0.11;0.28;0.13;0.28;5;17;0.02;0.12	0.18;0.20;0.06;0.20;1;21;0.01;0.14	0.11;0.28;0.13;0.28;0;20;0.02;0.12
215.18	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.12;0.26;0.12;0.26;1;38;0.02;0.15	0.11;0.28;0.13;0.28;14;6;0.03;0.12	0.18;0.20;0.06;0.20;2;20;0.00;0.12	0.11;0.28;0.13;0.28;15;8;0.03;0.12
216.10	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.12;0.26;0.12;0.26;1;37;0.01;0.13	0.11;0.28;0.13;0.28;16;0;0.05;0.12	0.18;0.20;0.06;0.20;7;7;0.02;0.12	0.11;0.28;0.13;0.28;16;0;0.05;0.12
217.03	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.12;0.26;0.12;0.26;4;39;0.01;0.12	0.11;0.28;0.13;0.28;15;3;0.07;0.12	0.18;0.20;0.06;0.20;18;2;0.04;0.12	0.11;0.28;0.13;0.28;15;65535;0.07;0.12
218.71	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.26;0.12;0.26;29;9;0.05;0.12	0.11;0.28;0.13;0.28;16;10;0.09;0.12	0.18;0.20;0.06;0.20;22;11;0.07;0.12	0.11;0.28;0.13;0.28;13;10;0.09;0.12
219.63	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.26;0.12;0.26;34;65535;0.07;0.12	0.11;0.28;0.13;0.28;15;13;0.11;0.12	0.18;0.20;0.06;0.20;22;13;0.09;0.12	0.11;0.28;0.13;0.28;14;11;0.11;0.12
220.27	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.12;0.26;0.12;0.26;34;5;0.08;0.12	0.11;0.28;0.13;0.28;14;12;0.12;0.12	0.18;0.20;0.06;0.20;19;14;0.10;0.12	0.11;0.28;0.13;0.28;14;12;0.12;0.12
221.20	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.26;0.12;0.26;35;5;0.10;0.12	0.11;0.28;0.13;0.28;11;11;0.14;0.12	0.18;0.20;0.06;0.20;15;16;0.12;0.12	0.11;0.28;0.13;0.28;12;13;0.14;0.12
222.20	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.12;0.26;0.12;0.26;31;6;0.12;0.12	0.11;0.28;0.13;0.28;9;11;0.16;0.12	0.18;0.20;0.06;0.20;13;14;0.14;0.12	0.11;0.28;0.13;0.28;10;11;0.16;0.12
223.14	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.26;0.12;0.26;30;7;0.14;0.12	0.11;0.28;0.13;0.28;9;15;0.17;0.12	0.18;0.20;0.06;0.20;12;14;0.16;0.12	0.11;0.28;0.13;0.28;8;12;0.17;0.12
224.01	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.12;0.26;0.12;0.26;31;9;0.15;0.12	0.11;0.28;0.13;0.28;10;15;0.19;0.12	0.18;0.20;0.06;0.20;12;15;0.18;0.12	0.11;0.28;0.13;0.28;8;15;0.19;0.12
225.53	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.12;0.26;0.12;0.26;29;13;0.18;0.12	0.11;0.28;0.13;0.28;7;14;0.21;0.12	0.18;0.20;0.06;0.20;8;18;0.21;0.12	0.11;0.28;0.13;0.28;6;16;0.21;0.12
226.48	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.26;0.12;0.26;28;11;0.20;0.12	0.11;0.28;0.13;0.28;6;14;0.23;0.12	0.18;0.20;0.06;0.20;6;18;0.23;0.12	0.11;0.28;0.13;0.28;3;14;0.23;0.12
227.44	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.26;0.12;0.26;23;13;0.22;0.12	0.11;0.28;0.13;0.28;1;4;0.23;0.13	0.18;0.20;0.06;0.20;0;8;0.23;0.13	0.11;0.28;0.13;0.28;0;6;0.23;0.13
228.41	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.12;0.26;0.12;0.26;15;11;0.24;0.12	0.21;0.16;0.03;0.16;16;1;0.21;0.16	0.21;0.15;0.03;0.15;15;0;0.21;0.15	0.21;0.16;0.03;0.16;14;0;0.21;0.16
229.40	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.22;0.15;0.02;0.15;5;0;0.22;0.15	0.19;0.18;0.05;0.18;19;4;0.19;0.18	0.19;0.18;0.05;0.18;21;4;0.19;0.18	0.19;0.18;0.05;0.18;20;4;0.19;0.18
230.35	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.20;0.17;0.04;0.17;11;9;0.20;0.17	0.17;0.20;0.07;0.20;22;1;0.17;0.20	0.17;0.20;0.07;0.20;23;3;0.17;0.20	0.17;0.20;0.07;0.20;22;4;0.17;0.20
231.18	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.18;0.19;0.06;0.19;14;8;0.18;0.19	0.17;0.20;0.07;0.20;21;6;0.16;0.20	0.16;0.22;0.08;0.22;23;0;0.16;0.22	0.17;0.20;0.07;0.20;23;8;0.16;0.20
232.10	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.17;0.21;0.07;0.21;13;3;0.17;0.21	0.17;0.20;0.07;0.20;19;12;0.14;0.20	0.14;0.25;0.10;0.25;21;3;0.14;0.25	0.17;0.20;0.07;0.20;21;15;0.14;0.20
233.03	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.15;0.24;0.09;0.24;16;65535;0.15;0.24	0.17;0.20;0.07;0.20;18;12;0.12;0.20	0.14;0.25;0.10;0.25;21;1;0.12;0.25	0.17;0.20;0.07;0.20;19;13;0.12;0.20
234.69	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;23;0;0.11;0.26	0.17;0.20;0.07;0.20;14;11;0.09;0.20	0.14;0.25;0.10;0.25;16;17;0.09;0.23	0.17;0.20;0.07;0.20;18;9;0.09;0.20
235.56	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;13;18;0.10;0.24	0.17;0.20;0.07;0.20;14;8;0.07;0.20	0.14;0.25;0.10;0.25;4;21;0.07;0.21	0.17;0.20;0.07;0.20;14;8;0.07;0.20
236.55	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;5;25;0.08;0.22	0.17;0.20;0.07;0.20;3;16;0.05;0.18	0.14;0.25;0.10;0.25;1;20;0.05;0.18	0.17;0.20;0.07;0.20;4;16;0.05;0.18
237.49	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;2;31;0.06;0.19	0.17;0.20;0.07;0.20;0;20;0.03;0.16	0.14;0.25;0.10;0.25;1;22;0.03;0.16	0.17;0.20;0.07;0.20;0;21;0.03;0.16
238.34	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;2;33;0.04;0.17	0.17;0.20;0.07;0.20;3;21;0.01;0.14	0.14;0.25;0.10;0.25;2;20;0.01;0.14	0.17;0.20;0.07;0.20;0;22;0.01;0.14
239.52	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;5;36;0.02;0.14	0.17;0.20;0.07;0.20;5;18;0.01;0.12	0.14;0.25;0.10;0.25;0;20;0.01;0.12	0.17;0.20;0.07;0.20;2;22;0.01;0.12
240.47	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;3;36;0.00;0.12	0.17;0.20;0.07;0.20;18;4;0.03;0.12	0.14;0.25;0.10;0.25;13;10;0.03;0.12	0.17;0.20;0.07;0.20;15;6;0.03;0.12
241.45	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;12;25;0.02;0.12	0.17;0.20;0.07;0.20;17;1;0.05;0.12	0.14;0.25;0.10;0.25;20;65535;0.05;0.12	0.17;0.20;0.07;0.20;19;65535;0.05;0.12
242.42	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;28;13;0.04;0.12	0.17;0.20;0.07;0.20;17;8;0.07;0.12	0.14;0.25;0.10;0.25;17;7;0.07;0.12	0.17;0.20;0.07;0.20;18;9;0.07;0.12
243.40	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.13;0.26;0.11;0.26;31;1;0.06;0.12	0.17;0.20;0.07;0.20;17;13;0.09;0.12	0.14;0.25;0.10;0.25;16;9;0.09;0.12	0.17;0.20;0.07;0.20;17;14;0.09;0.12
244.27	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;0;0;0.04;0.17	0.04;0.17;0.20;0.17;1;0;0.04;0.17	0.13;0.26;0.11;0.26;33;4;0.08;0.12	0.17;0.20;0.07;0.20;18;14;0.11;0.12	0.14;0.25;0.10;0.25;18;12;0.10;0.12	0.17;0.20;0.07;0.20;18;15;0.11;0.12
